100, 200, 400, 500, 700, 800
1420.0, 1170.0, 670.0, 413.0, 284.0, 0.0
0.0, 0.0, 3.0, 10.0, 215.0, 434.0
0.0, 0.0, 1.0, 1.0, 3.0, 3.0
0.0, 250.0, 746.0, 996.0, 918.0, 983.0
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 0, 3, 3, 3
0, 0, 0, 3, 3, 3
0, 0, 0, 3, 3, 3
0, 0, 3, 3, 3, 1
0, 0, 3, 3, 1, 1
0, 0, 3, 3, 1, 1
0, 0, 3, 3, 2, 2
0, 0, 3, 3, 2, 2
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 1
0, 3, 3, 3, 3, 3
0, 0, 0, 0, 0, 3
0, 3, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 1
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 0, 3, 1, 1
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 1
0, 0, 3, 3, 3, 3
0, 0, 0, 3, 3, 1
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 0, 3, 1, 1
0, 0, 0, 3, 1, 1
0, 0, 3, 3, 3, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 0, 3
0, 3, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 0, 3
0, 0, 3, 3, 3, 3
0, 0, 0, 0, 0, 3
0, 0, 3, 3, 3, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 3, 1
0, 0, 0, 3, 1, 1
0, 3, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3
0, 3, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 0, 0, 0, 3
0, 3, 3, 3, 3, 3
0, 0, 0, 3, 1, 1
0, 0, 0, 0, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 0, 3, 3, 3
0, 0, 0, 0, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 0, 0, 3, 3
0, 3, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 0, 0, 0, 3
0, 0, 3, 3, 3, 3
0, 0, 0, 0, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 3, 3, 1, 1
0, 3, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 0, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 0, 3, 3, 1
0, 3, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 0, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 0, 0, 3, 3
0, 0, 0, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 0, 0, 0, 3
0, 0, 3, 3, 3, 3
0, 0, 0, 0, 0, 3
0, 3, 3, 3, 3, 3
0, 0, 0, 3, 3, 3
0, 0, 0, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 3, 3, 1, 1
0, 0, 0, 3, 1, 1
0, 0, 3, 3, 3, 3
0, 0, 0, 3, 1, 1
0, 0, 0, 3, 1, 1
0, 0, 0, 3, 1, 1
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 3, 1
0, 0, 3, 3, 1, 1
0, 0, 3, 3, 1, 1
0, 0, 3, 3, 1, 1
0, 0, 3, 3, 3, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 3, 3, 1
0, 0, 0, 0, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 3, 1, 1
0, 0, 0, 3, 1, 1
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 1, 1
0, 0, 0, 0, 0, 3
0, 3, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 3, 1
0, 0, 0, 3, 1, 1
0, 0, 3, 3, 1, 1
0, 3, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 1
0, 0, 0, 3, 3, 3
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 0, 3
0, 3, 3, 3, 3, 3
0, 0, 0, 3, 1, 1
0, 0, 0, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 0, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 0, 0, 0, 3
0, 0, 3, 3, 3, 1
0, 0, 0, 3, 1, 1
0, 3, 3, 3, 3, 3
0, 0, 0, 3, 1, 1
0, 0, 0, 3, 1, 1
0, 0, 3, 3, 3, 1
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 1
0, 0, 3, 1, 1, 1
0, 0, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 0, 3, 1, 1
0, 0, 0, 3, 1, 1
0, 3, 3, 3, 3, 3
0, 0, 0, 0, 0, 3
0, 3, 3, 3, 3, 3
0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 3
0, 0, 3, 1, 1, 1
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 0, 3
0, 3, 3, 3, 3, 3
0, 0, 0, 3, 3, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 0, 3, 1, 1
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 1
0, 0, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 1, 1
0, 0, 0, 3, 3, 3
0, 0, 0, 3, 1, 1
0, 0, 0, 0, 0, 3
0, 0, 0, 3, 1, 1
0, 0, 0, 3, 1, 1
0, 0, 0, 3, 1, 1
0, 3, 3, 3, 3, 3
0, 0, 0, 0, 3, 1
0, 0, 3, 3, 3, 3
0, 0, 0, 3, 3, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 3, 3, 1
0, 0, 0, 0, 3, 3
0, 0, 0, 3, 3, 3
0, 0, 0, 3, 1, 1
0, 3, 3, 3, 3, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 0, 3
0, 3, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 3, 1, 1, 1
0, 0, 3, 3, 1, 1
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 1
0, 0, 3, 3, 3, 1
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 1
0, 0, 3, 3, 3, 1
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 1, 1
0, 3, 3, 3, 3, 3
0, 0, 3, 3, 1, 1
0, 0, 0, 3, 1, 1
0, 0, 3, 3, 1, 1
0, 0, 3, 3, 1, 1
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 1
0, 0, 0, 3, 1, 1
0, 0, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 0, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 0, 3, 1, 1
0, 0, 3, 3, 3, 3
0, 0, 0, 3, 1, 1
0, 0, 0, 3, 3, 1
0, 3, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 0, 3, 3, 1
0, 0, 0, 3, 1, 1
0, 0, 0, 3, 3, 3
0, 0, 0, 3, 3, 1
0, 0, 0, 3, 3, 3
0, 0, 3, 3, 1, 1
0, 0, 3, 3, 1, 1
0, 0, 0, 0, 0, 3
0, 0, 3, 3, 1, 1
0, 0, 0, 3, 1, 1
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 3, 1, 1
0, 0, 3, 3, 3, 3
0, 0, 0, 0, 0, 3
0, 0, 3, 3, 3, 1
0, 3, 3, 3, 3, 1
0, 0, 3, 3, 1, 1
0, 0, 3, 3, 1, 1
0, 3, 3, 3, 3, 3
0, 0, 0, 3, 1, 1
0, 3, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 0, 0, 3, 3
0, 0, 0, 0, 0, 3
0, 0, 3, 3, 3, 1
0, 0, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 0, 3, 3, 1
0, 0, 0, 3, 3, 3
0, 0, 0, 3, 3, 3
0, 0, 0, 3, 1, 1
0, 0, 3, 3, 3, 3
0, 0, 3, 3, 3, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 3, 1, 1
0, 0, 0, 3, 1, 1
0, 0, 0, 0, 3, 1
0, 0, 3, 3, 3, 1
0, 0, 3, 3, 3, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 0, 0, 3
0, 0, 0, 3, 1, 1
0, 3, 3, 3, 3, 1
0, 0, 0, 0, 0, 3
0, 0, 3, 3, 3, 1
0, 3, 3, 3, 3, 3
0, 3, 3, 3, 3, 3
0, 0, 3, 3, 3, 1
0, 0, 0, 3, 1, 1
0, 3, 3, 3, 3, 1
0, 0, 3, 3, 1, 1
