100, 200, 300, 400, 500, 600, 700
429.0, 394.0, 368.0, 338.0, 302.0, 5.0, 0.0
0.0, 0.0, 1.0, 2.0, 14.0, 15.0, 296.0
0.0, 0.0, 9.0, 19.0, 19.0, 19.0, 19.0
0.0, 35.0, 51.0, 70.0, 94.0, 390.0, 114.0
0, 0, 0, 0, 3, 3, 3
0, 0, 0, 0, 0, 3, 3
0, 3, 3, 3, 3, 3, 3
0, 3, 3, 3, 3, 3, 3
0, 3, 3, 3, 3, 3, 3
0, 3, 3, 3, 3, 3, 3
0, 3, 3, 3, 3, 3, 3
0, 0, 0, 0, 3, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 3, 3
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 3
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 3
0, 0, 0, 0, 0, 3, 3
0, 0, 0, 0, 3, 3, 3
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 3, 3, 3, 3
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 3, 3, 3, 3, 3
0, 0, 0, 0, 0, 3, 1
0, 3, 3, 3, 3, 3, 3
0, 0, 0, 0, 3, 3, 3
0, 0, 0, 0, 3, 1, 1
0, 3, 3, 3, 3, 3, 3
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 3, 3, 3, 3, 3
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 3, 3, 3, 3, 3, 3
0, 0, 3, 3, 1, 1, 1
0, 0, 0, 0, 0, 0, 3
0, 0, 3, 3, 3, 3, 3
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 3, 3, 3, 3, 3, 3
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 3, 3
0, 0, 3, 3, 3, 3, 3
0, 3, 2, 2, 2, 2, 2
0, 0, 0, 0, 0, 3, 1
0, 3, 1, 1, 1, 1, 1
0, 0, 0, 3, 3, 3, 3
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 3, 3
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 3, 2, 2, 2, 2
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 3, 2, 2, 2, 2, 2
0, 0, 0, 3, 3, 3, 3
0, 0, 0, 3, 3, 3, 3
0, 0, 3, 2, 2, 2, 2
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 3, 3
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 3, 3, 3
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 3, 2, 2, 2, 2
0, 0, 0, 0, 3, 3, 3
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 3, 2, 2, 2, 2
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 3
0, 0, 0, 0, 3, 3, 3
0, 3, 3, 3, 3, 3, 3
0, 0, 0, 0, 0, 3, 3
0, 0, 3, 3, 1, 1, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 3, 3, 3, 3, 3
0, 0, 0, 0, 0, 3, 1
0, 0, 3, 2, 2, 2, 2
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 3
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
0, 0, 0, 0, 0, 3, 1
